,id,text,author_id,created_at,geo
0,1507529931588509701,"RT @airdropinspect: New airdrop: Metacloud (USDT)
Total Reward: 3,000 USDT
Rate: ⭐️⭐️⭐️⭐️
Winners: 1,000 Random &amp; Top 100
Distribution: wit…",1485596723926151173,2022-03-26 01:28:38+00:00,
1,1507529929466028037,"Good project
@MdAbulbasar447 @MuddassirQuamar @abdullahhamim5 
#FlagNetwork #IDO #cryptocurrency #Bitcoin #NFTs https://t.co/O7Y4vQbJz3",1499369845191704584,2022-03-26 01:28:38+00:00,
2,1507529929457483778,"RT @HKD_exchange: GRHF is adding cryptocurrency to its donations roster

Source：https://t.co/qtmXl4uwft

This is not financial advice

#hkd…",1472717930945134593,2022-03-26 01:28:38+00:00,
3,1507529929034027018,"RT @TheCryptoLark: Terra is literally buying twice as much #bitcoin as Tesla and Microstrategy... combined!!!

B U L L I S H !!!!!!",1175726649108836353,2022-03-26 01:28:38+00:00,
4,1507529928950132739,"Você é recomendado com um APP que pode ganhar R$1,700 por dia - Halley Dragon Mobile Mining, onde você pode minerar Bitcoin, Ethereum, Dogecoin e outras moedas digitais. Inscreva-se no link abaixo e receba um bônus de R$170

 https://t.co/JwM0TeQYN2 https://t.co/lVK67h9AGS",1009906918498938880,2022-03-26 01:28:38+00:00,{'place_id': '09206596f7551001'}
5,1507529928153128960,"RT @airdropinspect: New airdrop: MARS4 (MARS4)
Total Reward: 500,000 MARS4
Rate: ⭐️⭐️⭐️⭐️⭐️
Winners: 100 Random
Distribution: within 5 work…",1446959002009718785,2022-03-26 01:28:38+00:00,
6,1507529927800733696,RT @GossipShib: 🇧🇷 Rio de Janeiro will allow residents to pay property taxes in #Bitcoin  &amp; #cryptocurrency beginning in 2023.  #SHIBA is i…,1355495978,2022-03-26 01:28:37+00:00,
7,1507529926563758080,"RT @BitcoinMagazine: JUST IN 💥 Luna Foundation buys 2,900 MORE #bitcoin worth $128 MILLION to back UST stablecoin",288233083,2022-03-26 01:28:37+00:00,
8,1507529926248914953,Come in now and don't BE LATE #xrp #bitcoin #cryptocurrency #binance https://t.co/c44oR18BZw,1117395939835170817,2022-03-26 01:28:37+00:00,
9,1507529925745844224,#FlagNetwork #IDO #cryptocurrency #Bitcoin #NFTs https://t.co/nlkUxsq3O4,1465149301102116867,2022-03-26 01:28:37+00:00,
10,1507529924193574912,"RT @kibproms: Tron Ant Bitcoin Mining
 Register now to get 20000 TRX
Agent 0 investment commission 25%
Daily income 8%-15%
Free registratio…",1503337370887733256,2022-03-26 01:28:37+00:00,
11,1507529922570436610,"RT @airdropinspect: New airdrop: Chromatic Souls: AFK Raid
Total Reward: 500 Equipment NFTs
Rate:⭐️⭐️⭐️⭐️⭐️
Winners: 500 Random
Distributio…",1394894824902299656,2022-03-26 01:28:36+00:00,
12,1507529922268434435,"Bitcoin and Gold have gone up a bit, #xrp has skyrocketed! https://t.co/eU00IIiYuf",377786348,2022-03-26 01:28:36+00:00,
13,1507529920284700676,"@HammerDAHN @FDSportsbook @PatMcAfeeShow As a mother of two kids I have battled alot with my financial state to the point of begging from friends just to survive,until I started Bitcoin trading with the help of @GregoryLillian5 made a successful withdrawal of $20,000 with the help of @GregoryLillian5",1489212173775560705,2022-03-26 01:28:36+00:00,
14,1507529919202537473,@PeacocksMBB #peacocks like #EthereumClassic $etc.    #Bitcoin https://t.co/lDNiPsw0Xk,1114884470144929792,2022-03-26 01:28:35+00:00,
15,1507529916820033536,RT @DenevaAni: JUST IN: Bitcoin of America has added $SHIB to their ATMs. #shibainu #SHIB,2182644164,2022-03-26 01:28:35+00:00,
16,1507529915935113226,"In the World, $XRP is a religion #ripple #crypto #cryptocurrency #eth #ethereum #binance #bitcoin #xrp https://t.co/UikahhcSGe",3089592407,2022-03-26 01:28:35+00:00,
17,1507529915788369924,"RT @marcfriedrich7: The euro is fake money 

#bitcoin",117426276,2022-03-26 01:28:35+00:00,
18,1507529913653411842,"@crypto We don't buy bitcoin
We earn bitcoin From Mining 
I'm ready to show 10 lucky people how to earn 0.1BTC ($4437) and more daily!
No referral 
No withdrawal fees
If interested, kindly send a DM",358078063,2022-03-26 01:28:34+00:00,
