,id,text,author_id,created_at,geo
0,1506781779671367685,RT @BTC_Archive: 💥BREAKING: Wall Street bank Cowen now offers spot #Bitcoin trading to institutional clients.,287204392,2022-03-23 23:55:45+00:00,
1,1506781778832371712,"RT @21Msupply: #Bitcoin is a force field, not a bubble.",1261906469953384449,2022-03-23 23:55:45+00:00,
2,1506781777985081346,"@kaloyan_koev @MartiniGuyYT I'm not the predicting type, but….CALLING IT:
We will never see #bitcoin below $67k again.",160127674,2022-03-23 23:55:45+00:00,
3,1506781777326604288,"RT @ImmersionMiners: In case you didn't know, we have a Bitcoin mining farm. 

If you didn't already know, you do now, so what's preventing…",1496813889123614728,2022-03-23 23:55:45+00:00,
4,1506781776982654982,"RT @ImmersionMiners: In case you didn't know, we have a Bitcoin mining farm. 

If you didn't already know, you do now, so what's preventing…",1488891808486604804,2022-03-23 23:55:44+00:00,
5,1506781775405613057,THAT'S GOOD #BTC  #Crypto  #Altseason2022  #bitcoin https://t.co/tad9JYPcwW,1409485185712754691,2022-03-23 23:55:44+00:00,
6,1506781774642237441,"RT @DGHEvents: Find out how #McLaren launched their #NFTs 
@AndrewRDix
 @LindseyEckhouse
#crypto #bitcoin #dghevents https://t.co/ruNW7I3GtQ",1284966786685964288,2022-03-23 23:55:44+00:00,
7,1506781771769446400,"RT @whale_alert: 🚨 🚨  645 #BTC (27,625,938 USD) transferred from #Gemini to #Binance

https://t.co/uHCljD1hrt",1483460856419860483,2022-03-23 23:55:43+00:00,
8,1506781771316178944,RT @BitcoinMagazine: JUST IN: President of El Salvador confirms the #Bitcoin Volcano Bonds will be issued with Bitfinex 🇸🇻,134925409,2022-03-23 23:55:43+00:00,
9,1506781770523426820,"RT @TelefyConnect: Hurry up!!! Get Involved before it's over😜
 .
Pre Sale (15M TELE)
Level 2 (Mar 21 – April 10)🔥
Price: $0.06 😊
20% Bonus🤑…",1383941421447614467,2022-03-23 23:55:43+00:00,
10,1506781770221510661,"El alcohol en las heridas de la ""N"" https://t.co/WgF36Mi2B3",1478157429871452165,2022-03-23 23:55:43+00:00,
