,id,text,author_id,created_at,geo
0,1508059189733572611,"RT @AirdropDet: 🔍 New #Airdrop: EnviroSwap

💲 Reward: Up to 200 Stakes +4K Stakes referral pool

🔴 Start the airdrop bot https://t.co/6EESk…",1322737193039794176,2022-03-27 12:31:43+00:00,
1,1508059188358008838,RT @WatcherGuru: JUST IN: 🇷🇺 Russian financial system is reportedly working on #Bitcoin &amp; #crypto integration into the country's economy.,1460889714366554119,2022-03-27 12:31:43+00:00,
2,1508059186600759297,"RT @BitcoinMagazine: JUST IN 💥 UST stablecoin foundation buys 3,600 MORE #Bitcoin worth $160 MILLION 💥",1397399766791688193,2022-03-27 12:31:43+00:00,
3,1508059184801226759,We just know that #XRP will Go to the moon #crypto #ripple #bitcoin #btc #binance #cryptocurrency https://t.co/07vQ98zUMR,1404824819636391939,2022-03-27 12:31:42+00:00,
4,1508059183509569536,"RT @cub_ietz: @Sheva21741972 @blognone @sekuyaofficial 1. Buy #SKUY #SEKUYA @sekuyaofficial 
2. Hodl enjoy reflection + autoburn
3. Repeat…",1413550059442954240,2022-03-27 12:31:42+00:00,
5,1508059182074933252,@MMCrypto Well theoretically you could also exchange your #Bitcoin in any other #cryptocurrency  offered by the Exchange you are using🙅‍♂️,1507304786210742278,2022-03-27 12:31:42+00:00,
6,1508059180413902852,"RT @WatcherGuru: JUST IN: Dubai’s largest real estate developer, Emaar, is now accepting #Bitcoin and other #cryptocurrencies",50861515,2022-03-27 12:31:41+00:00,
7,1508059179134582784,"RT @rovercrc: If #Bitcoin doesn't reach $50,000 today, I will give $2,500 to one lucky follower! 👀🚀",2772771553,2022-03-27 12:31:41+00:00,
8,1508059178413268993,"RT @MatthewHyland_: 3-Day candle closes soon, will be interesting to see if the #Bitcoin Supertrend ceiling drops down due to the bearish p…",1859412348,2022-03-27 12:31:41+00:00,
9,1508059174277730313,"RT @airdropinspect: New airdrop: Fairy Swap X Findora (FRA)
Total Reward: $5000 worth of FRA
Rate: ⭐️⭐️⭐️⭐️
Winners: 1000 Random &amp; Top 100…",1470391521274908673,2022-03-27 12:31:40+00:00,
10,1508059171299774470,"RT @CryptoNostrada9: $APESTRO 👀 I have an eye here, stay tuned. 🚀 Like, RT, Comment 💕 Show me love 💕 👇👇
#altcoins #BitcoinButton #Bitcoin #…",1465846153384280071,2022-03-27 12:31:39+00:00,
11,1508059168267456514,"RT @airdropinspect: New airdrop: Metacloud (USDT)
Total Reward: 3,000 USDT
Rate: ⭐️⭐️⭐️⭐️
Winners: 1,000 Random &amp; Top 100
Distribution: wit…",1457668510004375554,2022-03-27 12:31:38+00:00,
12,1508059167747096581,We just know that #XRP will Go to the moon #crypto #ripple #bitcoin #btc #binance #cryptocurrency https://t.co/H5WJxTKXtK,1394728912937123845,2022-03-27 12:31:38+00:00,
13,1508059167176724483,RT @rovercrc: #BITCOIN WILL MOVE BIG TODAY! 🚀,1386393557855055875,2022-03-27 12:31:38+00:00,
